sr,hr,skr,class_label,val
9.53,63.95,2.89,acoustic_guitar,0.0
4.32,237.05,9.53,helmet,0.1
10.0,284.26,3.84,tv,0.04545454545454545
2.89,32.47,1.47,acoustic_guitar,0.0
10.0,63.95,1.95,ant,0.1
4.79,32.47,3.37,tv,0.015151515151515152
2.89,79.68,5.26,bottle,0.17424242424242423
1.0,1.0,9.53,acoustic_guitar,0.0
8.11,237.05,1.0,tv,0.04545454545454545
10.0,300.0,8.11,tv,0.022727272727272724
7.63,142.63,3.37,ant,0.15
1.0,252.79,9.53,acoustic_guitar,0.0
1.0,189.84,9.53,tv,0.015151515151515152
6.21,300.0,9.53,tv,0.015151515151515152
2.42,221.32,9.53,bench,0.02727272727272728
7.63,300.0,7.16,bench,0.05454545454545454
5.74,174.11,7.16,helmet,0.1
4.79,48.21,9.53,helmet,0.1
4.79,126.89,1.95,bench,0.06363636363636364
10.0,221.32,7.63,helmet,0.1
3.37,300.0,1.0,helmet,0.14444444444444443
1.0,189.84,5.26,bottle,0.19696969696969693
2.89,79.68,8.11,desk_lamp,0.08241758241758243
1.95,284.26,6.21,ant,0.2
1.95,205.58,7.63,bench,0.02727272727272728
8.11,221.32,9.05,desk_lamp,0.11538461538461538
1.47,142.63,1.47,ant,0.2
4.79,237.05,3.84,bottle,0.2272727272727273
9.53,32.47,9.53,tv,0.015151515151515152
2.42,1.0,3.37,bench,0.04545454545454546
9.05,142.63,6.68,bottle,0.21212121212121207
4.32,174.11,8.11,tv,0.015151515151515152
5.74,237.05,8.11,bottle,0.2045454545454545
1.0,205.58,5.26,helmet,0.1
8.58,158.37,10.0,helmet,0.1
1.47,63.95,1.95,bench,0.05454545454545454
5.26,237.05,4.32,tv,0.03787878787878788
7.16,174.11,6.21,bench,0.04545454545454546
9.05,126.89,5.74,acoustic_guitar,0.0
1.0,174.11,10.0,desk_lamp,0.08241758241758243
2.42,189.84,7.63,acoustic_guitar,0.0
4.32,174.11,8.11,desk_lamp,0.1098901098901099
8.11,32.47,9.53,desk_lamp,0.09340659340659341
9.05,268.53,1.47,tv,0.04545454545454545
8.58,284.26,1.47,bench,0.07272727272727274
5.26,142.63,8.11,bench,0.03636363636363637
3.37,48.21,7.16,desk_lamp,0.07692307692307691
1.0,111.16,6.21,tv,0.015151515151515152
6.68,111.16,4.79,ant,0.15
4.32,79.68,9.53,ant,0.15
4.79,95.42,2.42,acoustic_guitar,0.0
3.84,63.95,4.32,helmet,0.1
5.26,142.63,10.0,bottle,0.17424242424242423
4.32,79.68,9.05,bottle,0.1590909090909091
9.53,126.89,3.84,desk_lamp,0.13736263736263735
10.0,63.95,6.68,desk_lamp,0.12087912087912088
5.74,111.16,5.74,helmet,0.1
3.84,252.79,3.37,ant,0.2
7.16,284.26,7.16,helmet,0.1
1.47,252.79,8.58,acoustic_guitar,0.0
4.32,142.63,1.47,bench,0.06363636363636364
4.79,48.21,3.37,desk_lamp,0.1153846153846154
9.53,32.47,2.42,bottle,0.2196969696969697
5.74,158.37,7.63,tv,0.015151515151515152
8.58,63.95,10.0,tv,0.015151515151515152
2.89,48.21,5.74,helmet,0.1
1.95,252.79,6.68,bottle,0.19696969696969693
5.26,174.11,8.58,ant,0.2
3.84,1.0,5.26,acoustic_guitar,0.0
10.0,189.84,4.32,helmet,0.11111111111111109
7.16,205.58,5.26,acoustic_guitar,0.0
8.58,205.58,7.16,bench,0.04545454545454546
4.32,189.84,4.32,acoustic_guitar,0.0
1.95,268.53,6.21,acoustic_guitar,0.0
9.53,63.95,3.84,bottle,0.2045454545454545
1.95,63.95,5.26,bench,0.02727272727272728
8.11,252.79,2.42,tv,0.05303030303030303
5.74,205.58,9.53,bench,0.03636363636363637
8.58,79.68,4.32,desk_lamp,0.12637362637362634
2.89,79.68,1.47,tv,0.022727272727272724
3.84,32.47,3.37,bench,0.03636363636363637
5.74,95.42,1.95,bottle,0.25
5.74,158.37,7.63,bench,0.03636363636363637
4.79,268.53,7.16,acoustic_guitar,0.0
8.58,111.16,7.16,acoustic_guitar,0.0
4.79,48.21,6.21,acoustic_guitar,0.0
1.0,284.26,1.95,acoustic_guitar,0.0
9.05,142.63,6.68,ant,0.15
4.79,79.68,1.0,desk_lamp,0.13736263736263735
4.79,111.16,5.74,ant,0.15
2.42,111.16,9.05,helmet,0.1
1.47,16.74,6.68,tv,0.015151515151515152
7.16,32.47,1.95,bottle,0.2196969696969697
5.26,142.63,10.0,acoustic_guitar,0.0
3.84,111.16,10.0,bottle,0.15151515151515152
10.0,16.74,5.26,ant,0.15
7.63,268.53,7.16,bench,0.06363636363636364
4.32,174.11,8.58,ant,0.2
7.63,252.79,4.79,tv,0.022727272727272724
1.95,237.05,7.16,bench,0.03636363636363637
1.47,126.89,8.58,desk_lamp,0.08241758241758243
7.16,158.37,8.58,tv,0.015151515151515152
2.89,79.68,1.47,bench,0.06363636363636364
5.74,32.47,6.68,bottle,0.1590909090909091
1.0,63.95,7.16,helmet,0.1
8.11,300.0,8.58,acoustic_guitar,0.0
1.0,221.32,1.47,acoustic_guitar,0.0
8.11,126.89,1.95,bench,0.06363636363636366
2.89,1.0,9.05,bottle,0.15151515151515152
6.68,111.16,1.95,bottle,0.25
2.42,189.84,3.84,bench,0.045454545454545456
7.63,189.84,2.42,acoustic_guitar,0.0
10.0,158.37,3.84,bench,0.05454545454545456
1.0,1.0,2.89,helmet,0.1
1.95,158.37,8.11,helmet,0.1
3.37,237.05,5.74,bench,0.045454545454545456
2.89,48.21,6.21,ant,0.15
1.95,158.37,8.11,acoustic_guitar,0.0
10.0,221.32,4.79,ant,0.15
7.63,268.53,4.79,acoustic_guitar,0.0
10.0,63.95,1.0,helmet,0.13333333333333333
8.11,126.89,5.26,tv,0.015151515151515152
8.58,48.21,4.32,bottle,0.19696969696969693
6.68,95.42,10.0,bench,0.03636363636363637
6.68,300.0,4.32,tv,0.03787878787878788
7.63,142.63,5.74,helmet,0.1
3.84,126.89,8.11,ant,0.15
4.79,95.42,4.79,acoustic_guitar,0.0
2.42,268.53,1.47,bench,0.05454545454545456
1.95,252.79,6.68,ant,0.2
6.68,111.16,8.58,tv,0.015151515151515152
2.42,221.32,9.53,ant,0.15
6.21,142.63,1.47,ant,0.1
7.63,48.21,7.16,bench,0.03636363636363637
4.79,158.37,6.68,ant,0.2
9.05,48.21,1.95,desk_lamp,0.13736263736263735
4.79,16.74,6.68,bench,0.04545454545454546
6.68,174.11,7.16,acoustic_guitar,0.0
4.32,48.21,4.79,acoustic_guitar,0.0
7.16,205.58,5.26,helmet,0.1222222222222222
3.84,48.21,6.21,tv,0.015151515151515152
4.32,174.11,8.11,helmet,0.1
10.0,142.63,6.68,desk_lamp,0.12087912087912088
9.05,158.37,3.37,desk_lamp,0.14285714285714285
1.47,268.53,8.58,acoustic_guitar,0.0
5.74,174.11,7.16,tv,0.015151515151515152
2.42,63.95,8.58,acoustic_guitar,0.0
7.63,32.47,6.21,desk_lamp,0.1098901098901099
9.53,111.16,2.89,acoustic_guitar,0.0
7.63,126.89,7.63,desk_lamp,0.12087912087912088
8.11,79.68,7.16,bench,0.03636363636363637
1.0,95.42,2.89,helmet,0.1
9.53,174.11,2.42,bottle,0.25757575757575757
1.0,48.21,3.37,ant,0.15
5.26,142.63,9.53,ant,0.15
8.11,284.26,5.74,bench,0.04545454545454546
5.26,126.89,2.89,acoustic_guitar,0.0
1.0,268.53,5.74,bottle,0.18939393939393936
1.47,48.21,1.47,ant,0.2
8.58,111.16,7.16,helmet,0.1
5.74,174.11,3.84,tv,0.022727272727272724
1.0,48.21,1.95,ant,0.2
8.58,158.37,10.0,tv,0.015151515151515152
5.74,300.0,5.26,acoustic_guitar,0.0
9.53,158.37,8.11,bench,0.03636363636363637
5.26,237.05,10.0,acoustic_guitar,0.0
5.26,284.26,9.53,bottle,0.2045454545454545
4.79,142.63,3.37,desk_lamp,0.13186813186813187
10.0,16.74,10.0,helmet,0.1
5.26,32.47,7.16,helmet,0.1
9.05,111.16,8.58,tv,0.015151515151515152
7.63,189.84,2.42,helmet,0.14444444444444443
2.42,252.79,4.79,bench,0.045454545454545456
3.37,205.58,2.42,desk_lamp,0.10989010989010987
3.84,79.68,1.95,acoustic_guitar,0.0
5.26,79.68,3.84,bench,0.03636363636363637
3.84,48.21,6.21,desk_lamp,0.09890109890109891
2.89,252.79,8.11,bench,0.04545454545454546
9.05,158.37,3.37,ant,0.15
1.47,48.21,4.32,acoustic_guitar,0.0
5.26,268.53,3.84,desk_lamp,0.1043956043956044
6.21,142.63,6.21,tv,0.022727272727272724
6.21,284.26,8.11,acoustic_guitar,0.0
5.26,205.58,2.89,desk_lamp,0.12087912087912087
5.74,268.53,7.63,ant,0.2
7.63,252.79,4.79,acoustic_guitar,0.0
10.0,126.89,1.0,bottle,0.21212121212121213
4.79,205.58,4.32,bench,0.04545454545454546
9.05,284.26,7.16,ant,0.2
1.95,252.79,3.84,helmet,0.11111111111111109
10.0,95.42,6.21,helmet,0.1
1.47,252.79,8.58,tv,0.022727272727272724
1.95,111.16,10.0,ant,0.15
5.74,1.0,7.63,tv,0.015151515151515152
2.89,79.68,1.0,ant,0.15
6.68,174.11,7.16,helmet,0.1
10.0,126.89,1.47,desk_lamp,0.13186813186813187
1.95,268.53,2.42,ant,0.2
9.53,111.16,10.0,acoustic_guitar,0.0
1.47,63.95,6.21,acoustic_guitar,0.0
6.21,158.37,3.84,bench,0.05454545454545456
7.63,1.0,4.32,desk_lamp,0.09890109890109888
3.84,1.0,2.89,helmet,0.1
3.37,268.53,6.21,bench,0.03636363636363637
2.42,1.0,5.26,desk_lamp,0.07692307692307691
9.53,284.26,9.05,desk_lamp,0.1263736263736264
6.21,284.26,3.84,helmet,0.13333333333333333
3.84,32.47,6.21,acoustic_guitar,0.0
2.42,63.95,8.58,helmet,0.1
1.95,268.53,2.42,bottle,0.21212121212121213
9.53,111.16,2.89,helmet,0.11111111111111109
3.37,63.95,1.47,bench,0.04545454545454546
2.42,189.84,9.05,bottle,0.17424242424242423
9.53,95.42,5.74,helmet,0.1
1.0,63.95,2.89,bench,0.02727272727272728
1.0,16.74,8.58,acoustic_guitar,0.0
8.11,300.0,8.58,bottle,0.2196969696969697
2.89,268.53,4.79,helmet,0.11111111111111109
1.47,63.95,8.58,helmet,0.1
5.26,268.53,3.84,ant,0.2
6.21,237.05,1.0,acoustic_guitar,0.0
7.63,158.37,9.05,tv,0.015151515151515152
2.42,48.21,4.32,ant,0.15
2.42,189.84,3.84,ant,0.2
2.89,189.84,1.47,ant,0.15
3.84,284.26,2.89,acoustic_guitar,0.0
8.11,16.74,7.63,desk_lamp,0.10439560439560439
9.53,268.53,8.11,acoustic_guitar,0.0
5.26,142.63,10.0,tv,0.015151515151515152
1.0,32.47,6.68,bottle,0.15151515151515152
1.47,48.21,6.68,desk_lamp,0.07142857142857144
9.53,174.11,3.37,desk_lamp,0.14285714285714285
10.0,142.63,2.42,bottle,0.25
2.89,174.11,8.58,tv,0.015151515151515152
2.89,189.84,1.47,bottle,0.22727272727272727
6.68,205.58,4.79,acoustic_guitar,0.0
8.11,300.0,8.58,desk_lamp,0.1263736263736264
4.79,16.74,4.32,ant,0.1
7.16,63.95,1.47,bench,0.06363636363636366
8.11,189.84,5.26,bottle,0.22727272727272727
1.47,79.68,5.74,desk_lamp,0.08241758241758243
1.0,48.21,3.84,acoustic_guitar,0.0
9.05,32.47,2.89,ant,0.1
8.58,16.74,3.84,helmet,0.1
1.95,205.58,1.47,desk_lamp,0.12087912087912088
2.42,126.89,4.32,bottle,0.2045454545454545
9.05,79.68,4.32,ant,0.15
9.53,284.26,8.58,bottle,0.23484848484848486
1.0,252.79,10.0,tv,0.015151515151515152
4.79,126.89,1.95,desk_lamp,0.13736263736263735
7.63,1.0,4.32,bottle,0.1590909090909091
1.47,142.63,5.26,tv,0.022727272727272724
4.79,63.95,6.21,bench,0.03636363636363637
8.58,268.53,9.53,bench,0.04545454545454546
1.0,95.42,2.89,acoustic_guitar,0.0
4.79,95.42,4.79,tv,0.022727272727272724
1.0,16.74,7.63,tv,0.015151515151515152
3.84,174.11,1.0,desk_lamp,0.12087912087912087
2.42,63.95,1.47,ant,0.15
1.47,284.26,6.21,desk_lamp,0.0989010989010989
6.68,158.37,7.63,bench,0.045454545454545456
8.11,16.74,7.63,ant,0.05
2.42,142.63,10.0,acoustic_guitar,0.0
1.47,63.95,6.21,helmet,0.1
5.26,142.63,10.0,desk_lamp,0.10439560439560439
10.0,63.95,1.95,bench,0.06363636363636366
9.53,142.63,2.89,bench,0.06363636363636366
9.53,268.53,5.74,ant,0.15
2.89,252.79,3.37,tv,0.03787878787878788
9.05,268.53,4.79,tv,0.022727272727272724
3.37,16.74,5.26,helmet,0.1
1.0,126.89,9.53,helmet,0.1
3.37,32.47,1.0,bench,0.06363636363636366
4.32,79.68,9.05,ant,0.15
5.26,284.26,4.32,desk_lamp,0.10989010989010987
1.0,237.05,3.84,bench,0.03636363636363637
1.95,16.74,6.68,tv,0.015151515151515152
10.0,174.11,9.05,ant,0.1
5.26,237.05,4.32,desk_lamp,0.12087912087912087
8.11,268.53,9.53,bottle,0.2196969696969697
7.63,268.53,10.0,helmet,0.1
2.89,95.42,5.74,helmet,0.1
8.58,111.16,7.16,tv,0.015151515151515152
2.42,252.79,4.79,ant,0.25
2.42,252.79,10.0,bench,0.02727272727272728
4.79,126.89,1.95,ant,0.15
9.05,174.11,8.58,bottle,0.21212121212121213
10.0,174.11,9.05,bottle,0.19696969696969693
5.74,221.32,9.53,tv,0.015151515151515152
1.47,189.84,7.16,tv,0.022727272727272724
2.42,126.89,4.32,ant,0.2
1.95,205.58,5.26,bottle,0.2045454545454545
5.74,300.0,5.26,tv,0.03787878787878788
10.0,126.89,1.47,helmet,0.13333333333333333
2.89,1.0,1.0,acoustic_guitar,0.0
7.63,1.0,4.32,helmet,0.1
8.58,32.47,2.89,bottle,0.2045454545454545
9.53,284.26,9.05,helmet,0.1
5.26,300.0,3.37,ant,0.15
6.21,237.05,6.21,bottle,0.2424242424242424
10.0,189.84,3.37,bench,0.07272727272727274
7.16,268.53,2.89,bench,0.06363636363636364
7.63,158.37,4.79,tv,0.022727272727272724
4.79,268.53,7.16,tv,0.022727272727272724
3.84,189.84,1.47,bottle,0.2196969696969697
3.84,158.37,4.79,bottle,0.2272727272727273
6.68,205.58,1.47,bench,0.06363636363636364
6.21,284.26,8.11,tv,0.015151515151515152
2.89,126.89,7.63,bench,0.02727272727272728
4.79,237.05,3.84,bench,0.04545454545454546
1.95,252.79,3.84,tv,0.03787878787878788
3.37,268.53,6.21,ant,0.2
10.0,221.32,3.37,desk_lamp,0.14285714285714285
8.58,48.21,6.21,bench,0.03636363636363637
1.95,142.63,1.0,desk_lamp,0.12637362637362637
10.0,300.0,9.05,acoustic_guitar,0.0
8.11,252.79,2.42,desk_lamp,0.10989010989010987
7.63,142.63,4.79,acoustic_guitar,0.0
8.58,48.21,4.32,ant,0.15
7.63,158.37,9.05,helmet,0.1
2.89,79.68,1.47,desk_lamp,0.13736263736263735
2.42,268.53,2.42,tv,0.03787878787878788
9.53,32.47,3.84,bench,0.04545454545454546
5.74,174.11,4.32,bottle,0.23484848484848483
6.68,300.0,2.42,bench,0.06363636363636364
5.74,63.95,4.79,tv,0.015151515151515152
3.37,268.53,8.11,bottle,0.2045454545454545
7.63,284.26,5.26,desk_lamp,0.12087912087912087
1.0,221.32,1.47,helmet,0.13333333333333333
8.11,79.68,9.05,tv,0.015151515151515152
5.74,48.21,3.84,helmet,0.1
3.84,221.32,5.74,bench,0.05454545454545454
4.79,189.84,1.95,helmet,0.14444444444444443
1.47,63.95,8.58,bottle,0.15151515151515152
4.79,300.0,2.89,helmet,0.14444444444444443
9.53,237.05,8.58,bottle,0.21212121212121213
4.79,221.32,1.0,bench,0.06363636363636364
6.68,32.47,6.21,desk_lamp,0.10439560439560439
5.26,237.05,4.32,bottle,0.24242424242424243
7.63,79.68,3.84,acoustic_guitar,0.0
6.68,32.47,2.42,bench,0.05454545454545456
5.74,300.0,1.0,tv,0.030303030303030304
9.05,268.53,1.47,bottle,0.21969696969696972
1.47,95.42,1.95,tv,0.03787878787878788
7.63,48.21,7.16,bottle,0.16666666666666666
7.63,32.47,3.37,bottle,0.19696969696969693
3.84,284.26,2.89,tv,0.03787878787878788
8.11,79.68,8.11,bottle,0.16666666666666666
5.74,205.58,9.53,ant,0.2
2.89,158.37,9.53,bench,0.02727272727272728
9.53,268.53,8.11,tv,0.030303030303030304
7.63,300.0,10.0,bottle,0.21212121212121207
6.21,48.21,4.79,bottle,0.16666666666666666
2.42,284.26,5.74,ant,0.2
1.47,268.53,8.58,helmet,0.1
3.84,205.58,5.74,ant,0.2
8.58,63.95,3.84,desk_lamp,0.12637362637362634
4.79,158.37,8.11,tv,0.015151515151515152
7.16,16.74,2.42,acoustic_guitar,0.0
1.0,95.42,6.68,tv,0.015151515151515152
1.47,63.95,8.58,desk_lamp,0.07692307692307691
5.26,126.89,2.89,helmet,0.11111111111111109
1.0,158.37,2.89,ant,0.2
3.37,126.89,4.32,bench,0.05454545454545454
6.21,48.21,3.84,ant,0.15
1.0,237.05,3.84,ant,0.2
8.11,142.63,4.32,ant,0.15
1.47,142.63,8.11,ant,0.15
9.53,95.42,10.0,acoustic_guitar,0.0
7.63,221.32,1.47,acoustic_guitar,0.0
2.89,95.42,9.05,bench,0.02727272727272728
6.68,48.21,3.84,helmet,0.1
3.37,221.32,7.16,bottle,0.2045454545454545
9.53,111.16,10.0,bottle,0.17424242424242423
1.0,48.21,9.53,helmet,0.1
9.53,63.95,3.84,bench,0.05454545454545456
9.53,237.05,8.58,ant,0.15
1.95,252.79,8.58,desk_lamp,0.09340659340659341
9.05,142.63,3.84,acoustic_guitar,0.0
9.05,252.79,5.74,acoustic_guitar,0.0
3.37,268.53,3.84,bench,0.05454545454545454
6.21,237.05,8.58,desk_lamp,0.11538461538461538
5.74,95.42,1.95,bench,0.06363636363636366
6.21,111.16,9.53,ant,0.2
6.21,48.21,3.84,bottle,0.18939393939393936
6.68,48.21,3.37,ant,0.15
3.84,174.11,1.0,bench,0.06363636363636364
1.95,95.42,4.79,bottle,0.17424242424242423
4.32,205.58,4.79,ant,0.2
8.58,48.21,1.47,helmet,0.1222222222222222
2.89,95.42,5.74,tv,0.015151515151515152
7.63,252.79,4.79,helmet,0.11111111111111109
7.63,284.26,7.16,ant,0.2
2.42,268.53,5.74,desk_lamp,0.0989010989010989
3.84,300.0,7.16,bench,0.03636363636363637
6.21,252.79,2.42,bench,0.06363636363636364
10.0,32.47,1.0,ant,0.1
3.37,284.26,10.0,helmet,0.1
2.42,221.32,7.63,acoustic_guitar,0.0
3.84,48.21,5.26,bench,0.03636363636363637
2.42,79.68,7.16,ant,0.15
4.79,126.89,2.42,bench,0.06363636363636364
5.74,158.37,7.63,ant,0.2
1.47,126.89,3.37,ant,0.2
5.74,142.63,10.0,tv,0.015151515151515152
3.37,268.53,10.0,desk_lamp,0.09890109890109891
1.47,205.58,10.0,bottle,0.16666666666666666
1.47,63.95,9.05,acoustic_guitar,0.0
6.68,32.47,6.21,helmet,0.1
4.79,252.79,7.63,helmet,0.1
6.68,1.0,8.11,bench,0.04545454545454546
2.42,174.11,8.11,bottle,0.17424242424242423
10.0,252.79,3.37,bench,0.06363636363636364
4.79,174.11,7.16,acoustic_guitar,0.0
2.89,1.0,4.32,desk_lamp,0.08241758241758243
8.58,142.63,8.11,bottle,0.18939393939393936
3.84,48.21,6.21,bottle,0.1590909090909091
4.79,268.53,6.21,desk_lamp,0.12087912087912087
1.47,205.58,6.68,bottle,0.2045454545454545
2.42,268.53,5.74,ant,0.2
7.16,142.63,9.53,tv,0.015151515151515152
1.47,205.58,6.68,desk_lamp,0.09340659340659341
8.58,16.74,7.16,desk_lamp,0.10439560439560439
5.26,284.26,9.05,tv,0.022727272727272724
1.0,221.32,1.47,tv,0.030303030303030304
9.05,252.79,5.74,helmet,0.11111111111111109
7.16,16.74,5.26,helmet,0.1
6.68,300.0,6.68,bench,0.05454545454545454
5.26,32.47,6.68,helmet,0.1
1.47,268.53,1.95,ant,0.15
7.63,189.84,8.11,ant,0.1
2.89,79.68,8.11,helmet,0.1
9.53,174.11,2.42,bench,0.06363636363636364
4.79,79.68,1.0,ant,0.1
8.58,95.42,2.42,bottle,0.22727272727272727
3.37,252.79,10.0,acoustic_guitar,0.0
1.0,158.37,8.11,desk_lamp,0.08241758241758243
8.58,300.0,1.0,acoustic_guitar,0.0
3.37,63.95,1.47,ant,0.15
9.05,111.16,8.58,desk_lamp,0.10439560439560439
5.26,284.26,9.53,bench,0.03636363636363637
8.58,32.47,9.53,helmet,0.1
6.68,237.05,8.58,acoustic_guitar,0.0
9.53,205.58,1.95,bench,0.06363636363636364
7.16,48.21,1.95,ant,0.1
2.42,221.32,7.63,helmet,0.1
6.68,158.37,7.16,helmet,0.1
4.79,63.95,6.68,tv,0.015151515151515152
8.11,237.05,1.0,desk_lamp,0.12637362637362637
10.0,300.0,8.11,desk_lamp,0.13186813186813187
1.0,205.58,9.53,ant,0.15
1.0,63.95,7.16,desk_lamp,0.07692307692307691
1.0,189.84,9.53,desk_lamp,0.08241758241758243
8.58,142.63,8.11,helmet,0.1
2.42,174.11,8.11,ant,0.2
6.21,189.84,7.16,helmet,0.1
1.0,111.16,2.89,ant,0.2
1.0,237.05,1.0,tv,0.022727272727272724
6.21,237.05,8.58,bench,0.03636363636363637
5.26,221.32,2.42,helmet,0.14444444444444443
8.58,16.74,7.16,bottle,0.1590909090909091
3.37,174.11,6.21,ant,0.2
6.21,142.63,9.53,desk_lamp,0.10439560439560439
6.21,252.79,6.21,helmet,0.1
3.37,16.74,9.05,bottle,0.15151515151515152
4.32,252.79,5.74,desk_lamp,0.11538461538461539
8.58,205.58,3.84,bottle,0.25757575757575757
2.89,32.47,1.47,bench,0.05454545454545456
2.89,252.79,3.37,desk_lamp,0.1098901098901099
7.16,32.47,4.79,desk_lamp,0.12087912087912088
9.05,268.53,1.47,desk_lamp,0.12637362637362637
1.95,284.26,5.74,acoustic_guitar,0.0
5.74,205.58,10.0,helmet,0.1
5.26,79.68,8.58,tv,0.015151515151515152
3.84,16.74,7.63,bottle,0.15151515151515152
4.79,16.74,1.0,bottle,0.2196969696969697
8.58,1.0,3.84,helmet,0.1
3.84,158.37,1.0,bottle,0.23484848484848483
8.11,111.16,9.53,bottle,0.16666666666666666
7.63,205.58,7.16,desk_lamp,0.1263736263736264
10.0,221.32,7.63,bottle,0.22727272727272727
5.74,205.58,9.05,bottle,0.1818181818181818
7.16,126.89,3.84,bench,0.04545454545454546
5.74,252.79,1.47,bottle,0.23484848484848486
5.26,252.79,1.47,ant,0.15
1.47,95.42,4.79,helmet,0.1
4.32,48.21,4.79,bottle,0.16666666666666666
7.63,79.68,3.84,bottle,0.2045454545454545
8.58,63.95,10.0,desk_lamp,0.10439560439560439
6.68,205.58,1.47,desk_lamp,0.10989010989010987
6.68,32.47,7.16,tv,0.015151515151515152
8.11,221.32,6.68,bottle,0.23484848484848486
8.11,268.53,2.42,tv,0.05303030303030303
9.53,174.11,6.21,tv,0.015151515151515152
2.89,174.11,8.58,helmet,0.1
9.05,126.89,5.74,bench,0.04545454545454546
8.11,16.74,9.05,helmet,0.1
5.74,174.11,4.32,ant,0.2
8.11,63.95,2.89,tv,0.022727272727272724
1.0,174.11,1.0,tv,0.030303030303030304
10.0,158.37,3.84,ant,0.15
7.63,221.32,1.0,ant,0.1
2.89,48.21,2.89,acoustic_guitar,0.0
2.89,300.0,2.42,bench,0.06363636363636364
1.0,48.21,4.32,bottle,0.15151515151515152
6.21,237.05,1.0,bottle,0.19696969696969693
5.26,284.26,9.05,helmet,0.1
6.68,174.11,8.58,bench,0.045454545454545456
4.79,48.21,3.84,tv,0.015151515151515152
1.95,252.79,3.84,desk_lamp,0.09340659340659341
2.42,79.68,9.05,ant,0.15
8.11,111.16,9.53,acoustic_guitar,0.0
1.47,142.63,5.26,helmet,0.1
4.79,95.42,4.79,desk_lamp,0.12087912087912088
9.53,95.42,10.0,bottle,0.17424242424242423
3.84,48.21,4.79,tv,0.015151515151515152
1.0,16.74,7.63,desk_lamp,0.07142857142857144
2.42,79.68,1.95,bench,0.05454545454545456
1.0,158.37,8.11,helmet,0.1
1.47,268.53,8.58,bottle,0.19696969696969693
1.95,111.16,3.37,bottle,0.21212121212121207
4.79,63.95,6.68,acoustic_guitar,0.0
9.05,48.21,1.95,helmet,0.1222222222222222
7.63,284.26,1.0,acoustic_guitar,0.0
1.95,95.42,3.37,desk_lamp,0.1098901098901099
9.05,205.58,8.58,bench,0.03636363636363637
10.0,174.11,2.42,bottle,0.25757575757575757
9.53,174.11,2.42,ant,0.15
1.95,237.05,1.95,bench,0.06363636363636364
4.32,32.47,3.84,ant,0.1
2.89,158.37,9.53,desk_lamp,0.09890109890109891
6.21,79.68,8.58,acoustic_guitar,0.0
9.05,142.63,3.84,bottle,0.22727272727272727
6.68,268.53,5.26,ant,0.2
1.95,268.53,1.95,desk_lamp,0.10989010989010992
1.0,32.47,9.53,acoustic_guitar,0.0
2.42,174.11,2.89,bottle,0.2272727272727273
8.58,189.84,8.11,desk_lamp,0.12087912087912088
7.16,205.58,8.11,acoustic_guitar,0.0
10.0,205.58,5.74,ant,0.15
1.0,189.84,9.53,bench,0.02727272727272728
10.0,63.95,7.16,tv,0.015151515151515152
1.0,268.53,4.32,bench,0.03636363636363637
6.21,142.63,6.21,acoustic_guitar,0.0
5.74,268.53,1.47,bottle,0.2272727272727273
1.47,205.58,10.0,desk_lamp,0.08241758241758243
6.68,111.16,8.58,desk_lamp,0.10439560439560439
4.79,32.47,3.37,bench,0.03636363636363637
10.0,95.42,2.89,bottle,0.2196969696969697
8.11,79.68,7.16,bottle,0.17424242424242423
8.11,252.79,5.74,tv,0.022727272727272724
1.0,237.05,9.05,bottle,0.17424242424242423
6.68,32.47,9.05,acoustic_guitar,0.0
7.16,142.63,3.84,acoustic_guitar,0.0
1.0,221.32,8.11,desk_lamp,0.08241758241758242
6.68,158.37,7.16,tv,0.022727272727272724
8.11,221.32,6.21,acoustic_guitar,0.0
5.74,300.0,1.0,desk_lamp,0.13736263736263737
6.21,142.63,5.26,tv,0.022727272727272724
6.68,48.21,3.84,desk_lamp,0.12087912087912088
2.42,126.89,10.0,helmet,0.1
6.21,189.84,1.0,tv,0.04545454545454545
1.95,111.16,8.58,bench,0.02727272727272728
2.89,205.58,1.95,acoustic_guitar,0.0
8.58,142.63,8.11,tv,0.015151515151515152
3.37,268.53,3.84,bottle,0.2196969696969697
1.47,79.68,5.74,ant,0.15
6.21,174.11,10.0,bottle,0.16666666666666666
1.0,189.84,5.26,ant,0.15
5.74,79.68,10.0,desk_lamp,0.09890109890109891
6.68,237.05,1.47,acoustic_guitar,0.0
8.58,189.84,8.11,acoustic_guitar,0.0
10.0,32.47,9.05,ant,0.1
8.58,189.84,8.11,ant,0.1
6.21,284.26,8.11,desk_lamp,0.11538461538461538
4.32,300.0,5.26,ant,0.2
9.53,174.11,6.21,helmet,0.11111111111111109
8.58,1.0,3.84,acoustic_guitar,0.0
1.47,284.26,8.11,tv,0.030303030303030304
3.84,189.84,1.47,bench,0.06363636363636364
3.84,237.05,4.79,bottle,0.22727272727272727
3.37,48.21,7.16,bench,0.03636363636363637
9.05,268.53,4.79,bench,0.06363636363636364
5.74,158.37,3.37,bottle,0.2424242424242424
5.74,48.21,6.21,bottle,0.16666666666666666
5.26,79.68,3.37,acoustic_guitar,0.0
10.0,16.74,1.95,helmet,0.1222222222222222
1.0,95.42,6.68,desk_lamp,0.08241758241758243
8.58,95.42,2.42,desk_lamp,0.13736263736263735
